month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202307,34033,"salem, nj",280500.0,0.02,0.1654,138.0,0.0824,-0.2581,38.0,-0.0909,0.0135,76.0,-0.0952,-0.2963,8.0,,1.0,36.0,0.0,-0.4706,109.0,-0.1245,-0.2483,181.0,0.0405,0.1535,1738.0,-0.0339,0.0862,359033.0,0.0581,0.2555,248.0,-0.012,-0.2274,0.7899,-0.1866,0.0103,0.0
202307,34029,"ocean, nj",550000.0,-0.029,0.1,1726.0,0.1211,-0.1062,38.0,0.0,0.2667,988.0,-0.0573,-0.2184,24.0,-0.2,-0.3333,428.0,0.0918,-0.327,1722.0,-0.1327,-0.2706,282.0,-0.0136,0.0188,1835.0,0.0071,0.0286,877472.0,-0.0262,0.0777,3400.0,-0.0331,-0.196,0.9977,-0.292,-0.225,0.0
202307,34041,"warren, nj",372500.0,-0.0676,0.0347,182.0,-0.0293,-0.4348,36.0,-0.0139,-0.0139,124.0,-0.0882,-0.1389,4.0,1.0,-0.5,24.0,0.5,-0.5714,168.0,-0.0317,-0.1923,195.0,0.0367,0.067,2256.0,0.0056,0.132,498310.0,-0.0003,0.1902,358.0,-0.0014,-0.3308,0.9231,-0.0023,0.2771,0.0
202307,34037,"sussex, nj",399900.0,0.0001,0.1426,393.0,0.1245,-0.3515,33.0,0.082,-0.0833,240.0,-0.0164,-0.3023,4.0,0.0,0.0,76.0,0.4074,-0.4242,267.0,-0.0856,-0.2328,230.0,0.0135,0.1098,1953.0,-0.0179,0.071,502653.0,-0.0262,0.1577,651.0,0.0164,-0.3097,0.6794,-0.1561,0.1051,0.0
202307,34003,"bergen, nj",759500.0,0.014,0.1421,1311.0,-0.0158,-0.3667,33.0,0.1379,0.0,776.0,-0.2177,-0.2302,4.0,-0.8,-0.8,188.0,0.1463,-0.5648,206.0,-0.0441,-0.1082,350.0,0.0088,0.0031,2318.0,0.0898,0.2187,1217595.0,0.0353,0.2122,1513.0,-0.022,-0.3422,0.1571,-0.0047,0.0455,0.0
202307,34015,"gloucester, nj",350000.0,0.0002,0.0769,332.0,0.0885,-0.2891,29.0,0.0,-0.0333,356.0,0.0659,-0.1604,12.0,-0.4545,-0.6667,96.0,0.2,-0.4419,444.0,-0.1277,-0.318,194.0,0.0127,0.1043,1784.0,0.0108,0.0022,414613.0,0.0216,0.1062,767.0,-0.037,-0.3212,1.3373,-0.3315,-0.0567,0.0
202307,34023,"middlesex, nj",489900.0,0.0008,0.0887,883.0,-0.0095,-0.4329,29.0,-0.0333,-0.0938,624.0,-0.1034,-0.3473,16.0,-0.1111,-0.5556,116.0,0.0545,-0.6742,1232.0,-0.0751,-0.2072,298.0,0.023,0.0609,1686.0,-0.0013,0.0218,553081.0,0.012,0.076,2047.0,-0.0439,-0.3213,1.3952,-0.0989,0.3972,0.0
202307,34017,"hudson, nj",649000.0,-0.0076,0.1287,782.0,-0.017,-0.3994,37.0,0.1128,-0.075,380.0,-0.064,-0.252,4.0,-0.3333,-0.5,128.0,0.1429,-0.4286,42.0,-0.0345,-0.2222,547.0,-0.0164,0.0555,1133.0,-0.0165,0.03,786668.0,-0.0123,0.1037,822.0,-0.0185,-0.392,0.0537,-0.001,0.0122,0.0
202307,34011,"cumberland, nj",249900.0,-0.0368,0.0868,195.0,-0.0299,-0.377,44.0,0.16,0.0235,136.0,0.0149,-0.1905,8.0,-0.2,-0.5,56.0,0.2727,-0.44,192.0,0.0105,-0.2381,168.0,-0.0002,0.0794,1583.0,0.0658,0.078,440864.0,0.0245,0.2406,393.0,0.0077,-0.302,0.9846,0.0393,0.1795,0.0
202307,34019,"hunterdon, nj",675000.0,0.0698,0.146,228.0,0.058,-0.4154,40.0,0.339,0.0395,144.0,-0.0137,-0.2653,4.0,,,36.0,-0.1429,-0.5714,233.0,-0.0451,-0.1619,250.0,-0.0068,0.0643,2800.0,-0.0044,0.0722,866390.0,-0.0021,0.2155,451.0,0.0011,-0.3228,1.0219,-0.1103,0.3091,0.0
202307,34021,"mercer, nj",459900.0,-0.0718,0.2266,353.0,0.01,-0.385,33.0,0.1,-0.0833,316.0,-0.1413,-0.2685,20.0,0.1111,0.6667,68.0,0.3077,-0.4848,643.0,-0.0287,-0.1551,248.0,-0.001,0.1289,1789.0,-0.0158,0.0758,824094.0,0.0021,0.273,978.0,-0.0244,-0.2647,1.8215,-0.0726,0.4957,0.0
202306,34027,"morris, nj",662500.0,0.0193,0.0711,616.0,0.0415,-0.3414,26.0,0.0851,0.1087,514.0,-0.0551,-0.4051,6.0,-0.4,0.0,78.0,0.0263,-0.6061,742.0,0.0458,-0.2048,300.0,0.0056,0.0497,2574.0,0.0244,0.119,959529.0,0.0158,0.1446,1353.0,0.042,-0.2728,1.2047,0.0051,0.2069,0.0
202306,34015,"gloucester, nj",349936.0,0.0145,0.1382,305.0,0.0,-0.2686,29.0,0.0357,0.234,334.0,0.0,-0.3128,22.0,-0.2143,-0.2667,80.0,0.0811,-0.3651,509.0,0.0252,-0.2369,191.0,-0.0003,0.1174,1765.0,0.0046,-0.0126,405830.0,0.001,0.1103,797.0,0.0025,-0.2639,1.6689,0.041,0.0693,0.0
202306,34023,"middlesex, nj",489500.0,0.0106,0.0891,892.0,-0.0034,-0.3809,30.0,0.2,0.0345,696.0,-0.036,-0.3095,18.0,0.0,-0.3571,110.0,0.0,-0.6474,1332.0,0.0358,-0.1816,291.0,-0.0057,0.0468,1688.0,0.0061,0.0356,546530.0,-0.0001,0.075,2141.0,0.0099,-0.2866,1.4941,0.0564,0.3639,0.0
202306,34001,"atlantic, nj",392450.0,0.0301,0.1912,769.0,0.0315,-0.2185,47.0,-0.0644,0.1524,380.0,0.0053,-0.272,24.0,-0.5385,-0.1429,154.0,-0.0494,-0.3475,645.0,-0.0308,-0.21,224.0,-0.0172,0.1325,1658.0,0.0017,0.0421,710963.0,0.0053,0.2718,1407.0,0.0036,-0.2199,0.8388,-0.0539,0.009,0.0
202306,34039,"union, nj",549500.0,0.0477,0.1012,471.0,0.0421,-0.3474,27.0,0.0,0.0392,404.0,0.0632,-0.3034,10.0,-0.1667,-0.1667,62.0,0.1071,-0.5231,550.0,0.0073,-0.2261,317.0,-0.0012,0.0075,1952.0,0.0455,0.123,731379.0,0.0078,0.103,1016.0,0.0216,-0.2846,1.1679,-0.0403,0.1832,0.0
202306,34041,"warren, nj",399500.0,-0.0074,0.1254,188.0,0.019,-0.3697,36.0,0.3091,0.2857,136.0,-0.0811,-0.3585,2.0,-0.5,-0.75,16.0,-0.2727,-0.7241,174.0,0.1194,-0.1758,188.0,0.0124,0.0192,2244.0,-0.0087,0.1309,498445.0,-0.0153,0.1722,359.0,0.0513,-0.2929,0.9253,0.0829,0.2178,0.0
202306,34013,"essex, nj",549675.0,0.0284,0.123,665.0,0.0523,-0.3295,30.0,-0.0328,0.1238,576.0,0.125,-0.2727,12.0,0.2,-0.3333,90.0,0.4516,-0.4578,595.0,0.0348,-0.2067,317.0,0.0052,0.1183,2162.0,0.0954,0.1454,836245.0,-0.021,0.2214,1230.0,0.0433,-0.2848,0.8954,-0.0151,0.1386,0.0
202306,34019,"hunterdon, nj",630944.0,0.0432,0.0973,216.0,0.0165,-0.423,30.0,0.0351,0.0085,146.0,-0.2151,-0.4252,0.0,-1.0,-1.0,42.0,0.5,-0.5962,244.0,0.1066,-0.1974,252.0,0.0247,0.0597,2813.0,0.0744,0.1004,868178.0,0.0347,0.2094,451.0,0.0663,-0.3256,1.1323,0.0922,0.3183,0.0
202306,34035,"somerset, nj",695000.0,-0.0239,0.1603,429.0,0.0834,-0.3503,26.0,0.1087,0.1087,394.0,0.1006,-0.3583,4.0,-0.5,-0.5,42.0,-0.3438,-0.5333,520.0,0.116,-0.1484,299.0,0.0071,0.0836,2410.0,0.0054,0.0634,1111118.0,-0.0002,0.3401,927.0,0.0785,-0.2593,1.2124,0.0354,0.2874,0.0
202306,34009,"cape may, nj",962991.0,0.0291,0.2446,702.0,0.0,-0.0745,58.0,0.0131,0.3034,318.0,0.0816,-0.1067,20.0,0.1111,1.5,146.0,-0.0875,-0.2843,445.0,-0.0603,-0.2622,661.0,-0.0254,0.2564,1734.0,-0.0256,-0.0224,1650580.0,0.0525,0.2034,1144.0,-0.0151,-0.1561,0.6336,-0.0406,-0.1612,0.0
202306,34021,"mercer, nj",495500.0,0.0749,0.3126,350.0,0.0854,-0.3368,30.0,-0.0625,-0.0769,368.0,0.0222,-0.2301,18.0,0.0,0.125,52.0,-0.0714,-0.5667,662.0,0.0287,-0.1917,248.0,0.0543,0.1469,1818.0,0.0712,0.0682,822369.0,0.0439,0.1972,1003.0,0.047,-0.2482,1.8941,-0.1043,0.3401,0.0
202306,34003,"bergen, nj",749000.0,-0.001,0.0966,1332.0,0.0226,-0.3274,29.0,0.0265,0.0175,992.0,0.1121,-0.2541,20.0,0.4286,0.25,164.0,-0.1087,-0.6095,216.0,0.0642,-0.1328,347.0,0.0296,-0.0199,2127.0,0.0656,0.1142,1176092.0,-0.0012,0.1607,1547.0,0.0276,-0.305,0.1618,0.0063,0.0363,0.0
202306,34007,"camden, nj",317450.0,0.0585,0.1555,464.0,0.0498,-0.3287,31.0,-0.0161,0.0339,550.0,0.0148,-0.2857,36.0,0.2,-0.0526,112.0,-0.0508,-0.5556,832.0,0.0303,-0.2061,188.0,0.0191,0.1124,1611.0,0.0273,0.0219,389921.0,0.0527,0.2169,1294.0,0.034,-0.255,1.795,-0.034,0.2773,0.0
202306,34037,"sussex, nj",399870.0,-0.0001,0.083,350.0,0.0854,-0.3266,31.0,-0.0317,0.0,244.0,-0.0543,-0.2824,4.0,-0.3333,0.0,54.0,0.5882,-0.3721,292.0,0.0523,-0.1978,227.0,0.0022,0.0668,1988.0,0.004,0.1026,516195.0,0.0072,0.1397,641.0,0.0702,-0.2775,0.8355,-0.0263,0.1341,0.0
202306,34011,"cumberland, nj",259450.0,0.0176,0.1531,201.0,0.0777,-0.2947,38.0,-0.0506,-0.0385,134.0,0.0635,-0.2717,10.0,0.25,0.6667,44.0,0.1579,-0.2903,190.0,-0.0355,-0.2692,169.0,0.0145,0.1129,1485.0,-0.0078,0.0005,430330.0,-0.029,0.1872,390.0,0.0156,-0.2751,0.9453,-0.111,0.033,0.0
202306,34017,"hudson, nj",653944.0,0.0076,0.1528,796.0,0.0032,-0.38,33.0,-0.0221,-0.0362,406.0,-0.1542,-0.3811,6.0,-0.25,-0.4,112.0,0.098,-0.5372,44.0,0.0875,-0.0745,556.0,-0.0134,0.0347,1152.0,-0.0013,0.0647,796439.0,-0.0018,0.1125,838.0,0.0078,-0.3674,0.0547,0.0042,0.018,0.0
202306,34031,"passaic, nj",460000.0,0.0,0.0245,385.0,0.0725,-0.326,30.0,0.2421,0.18,294.0,-0.0329,-0.3378,10.0,,0.6667,40.0,0.1111,-0.6226,286.0,0.1044,-0.3054,279.0,-0.0072,0.0208,1829.0,-0.0019,0.073,525329.0,-0.0067,0.0844,651.0,0.0672,-0.3278,0.7425,0.0215,0.0221,0.0
202306,34029,"ocean, nj",566450.0,0.0347,0.0984,1540.0,0.0092,-0.0858,38.0,-0.0256,0.4615,1048.0,0.076,-0.2493,30.0,0.0714,-0.1176,392.0,0.0208,-0.2714,1986.0,0.0074,-0.1795,286.0,0.0136,0.0393,1822.0,0.0194,-0.0059,901043.0,0.0259,0.0872,3517.0,0.0157,-0.1365,1.2897,-0.0023,-0.1474,0.0
202306,34005,"burlington, nj",369725.0,0.0062,0.0888,498.0,0.0332,-0.3047,31.0,0.0517,0.2708,544.0,0.0037,-0.33,30.0,0.1538,0.3636,130.0,0.2037,-0.4841,998.0,0.0117,-0.2058,212.0,0.015,0.1125,1796.0,-0.0001,-0.0069,530740.0,0.0215,0.2027,1489.0,0.023,-0.2427,2.005,-0.0427,0.2496,0.0
202306,34025,"monmouth, nj",824328.0,0.0006,0.1147,1129.0,0.0893,-0.1262,36.0,0.0441,0.2456,800.0,0.0724,-0.2278,38.0,1.375,0.9,268.0,0.4889,-0.2343,1501.0,0.0306,-0.241,369.0,-0.0064,0.1057,2133.0,0.0149,-0.0203,1269461.0,-0.0287,0.0329,2628.0,0.0605,-0.1925,1.3301,-0.0758,-0.2011,0.0
202306,34033,"salem, nj",275000.0,0.0094,0.1136,128.0,0.0408,-0.2178,41.0,0.0248,0.3525,84.0,0.0244,-0.2364,0.0,-1.0,-1.0,36.0,-0.0526,-0.3571,125.0,-0.0912,-0.2455,174.0,0.0192,0.1563,1799.0,-0.024,0.1198,339320.0,0.0043,0.2042,251.0,-0.029,-0.2417,0.9765,-0.1419,-0.0358,0.0
202305,34025,"monmouth, nj",823828.0,0.0311,0.0986,1036.0,0.0647,-0.103,34.0,-0.1282,0.4468,746.0,-0.0184,-0.3422,16.0,-0.6364,-0.3846,180.0,0.0465,-0.2241,1457.0,0.0765,-0.2334,371.0,0.025,0.1035,2102.0,0.0045,-0.0694,1306920.0,0.0133,0.0653,2478.0,0.0802,-0.1857,1.4059,0.0153,-0.2391,0.0
202305,34041,"warren, nj",402475.0,0.0261,0.1164,184.0,0.0636,-0.2625,28.0,-0.2568,0.1111,148.0,0.1935,-0.3019,4.0,,0.0,22.0,-0.2143,-0.2667,155.0,0.1481,-0.2757,185.0,-0.0058,-0.0169,2263.0,0.1062,0.249,506213.0,0.0021,0.1272,341.0,0.1036,-0.2611,0.8424,0.062,-0.0153,0.0
202305,34023,"middlesex, nj",484350.0,0.036,0.0898,895.0,0.0624,-0.319,25.0,-0.1525,0.0417,722.0,0.014,-0.3189,18.0,0.5,-0.4,110.0,-0.1129,-0.45,1286.0,0.1125,-0.1709,293.0,0.0155,0.0611,1678.0,0.0307,0.0384,546582.0,0.0077,0.0911,2120.0,0.0922,-0.2416,1.4377,0.0648,0.2569,0.0
202305,34033,"salem, nj",272450.0,0.1132,0.1125,123.0,-0.0504,-0.2271,40.0,0.1181,0.5333,82.0,-0.1087,-0.2807,4.0,0.0,-0.5,38.0,-0.1364,-0.2963,137.0,0.1513,-0.2216,170.0,0.0853,0.217,1843.0,0.0584,0.1433,337879.0,0.1496,0.2011,259.0,0.0466,-0.2329,1.1184,0.1959,0.008,0.0
202305,34027,"morris, nj",649950.0,0.0399,0.0833,591.0,0.0707,-0.2762,24.0,-0.0962,0.3429,544.0,-0.0216,-0.3996,10.0,1.5,-0.5,76.0,0.1176,-0.3871,709.0,0.1876,-0.1948,298.0,-0.0073,0.0329,2513.0,0.0147,0.0924,944647.0,0.0258,0.122,1299.0,0.1341,-0.2357,1.1997,0.1181,0.1213,0.0
202305,34011,"cumberland, nj",254975.0,-0.0553,0.1739,187.0,0.0361,-0.2799,40.0,-0.1771,0.1449,126.0,-0.125,-0.2921,8.0,0.0,0.0,38.0,0.0556,-0.4722,197.0,-0.0199,-0.235,166.0,-0.0226,0.1332,1497.0,-0.002,-0.0038,443199.0,-0.0506,0.1883,384.0,0.0105,-0.2441,1.0563,-0.0604,0.0621,0.0
202305,34035,"somerset, nj",712000.0,0.0954,0.2893,396.0,0.0836,-0.288,23.0,-0.08,0.1084,358.0,0.017,-0.3062,8.0,1.0,3.0,64.0,0.7778,-0.0857,466.0,0.2649,-0.2229,297.0,-0.0233,0.084,2397.0,0.0141,0.1,1111388.0,0.0561,0.364,860.0,0.2021,-0.2457,1.177,0.1688,0.0987,0.0
202305,34013,"essex, nj",534500.0,0.0692,0.1632,632.0,-0.0024,-0.2562,31.0,0.0167,0.1961,512.0,0.094,-0.3118,10.0,0.25,-0.1667,62.0,-0.0313,-0.4259,575.0,0.1759,-0.2069,316.0,0.0497,0.1249,1974.0,0.0534,0.0465,854176.0,0.0488,0.2823,1179.0,0.0714,-0.2462,0.9105,0.138,0.0566,0.0
202305,34005,"burlington, nj",367450.0,0.0351,0.0699,482.0,0.0288,-0.2081,29.0,-0.0938,0.6571,542.0,-0.0037,-0.3964,26.0,0.3,-0.4091,108.0,-0.1563,-0.325,986.0,0.0591,-0.2462,209.0,0.0136,0.0906,1796.0,-0.0013,-0.0149,519549.0,0.0185,0.1707,1455.0,0.0423,-0.2382,2.0478,0.0585,-0.1035,0.0
202305,34003,"bergen, nj",749748.0,0.0285,0.119,1303.0,0.0395,-0.2707,28.0,-0.0259,0.1531,892.0,-0.0591,-0.3212,14.0,-0.125,-0.4167,184.0,0.2778,-0.2,203.0,0.0887,-0.2028,337.0,-0.0131,-0.0523,1996.0,-0.0005,0.0469,1177491.0,-0.0142,0.1432,1506.0,0.0484,-0.2598,0.1555,0.007,0.0133,0.0
202305,34009,"cape may, nj",935750.0,0.0409,0.1734,702.0,-0.0175,0.0256,57.0,-0.0615,0.4494,294.0,0.097,-0.2613,18.0,3.5,0.0,160.0,0.2121,-0.0476,473.0,-0.0939,-0.2801,678.0,0.0357,0.2657,1779.0,0.0226,-0.0115,1568262.0,0.0314,0.1379,1161.0,-0.0561,-0.1326,0.6743,-0.0568,-0.2863,0.0
202305,34017,"hudson, nj",649000.0,0.0511,0.18,793.0,0.0154,-0.3473,34.0,0.0,0.0968,480.0,0.0345,-0.2182,8.0,1.0,,102.0,-0.0556,-0.4632,40.0,0.2903,-0.1919,564.0,0.0164,0.0686,1154.0,-0.0004,0.0867,797862.0,0.0283,0.1162,831.0,0.0272,-0.3389,0.0504,0.0107,0.0097,0.0
202305,34037,"sussex, nj",399925.0,0.0665,0.151,322.0,0.0222,-0.3149,32.0,-0.1711,0.05,258.0,0.1727,-0.1677,6.0,0.5,0.0,34.0,-0.15,-0.5143,278.0,0.0432,-0.1862,227.0,0.0206,0.0735,1980.0,-0.0065,0.1043,512503.0,0.0367,0.1718,599.0,0.0631,-0.2597,0.8618,0.0174,0.1363,0.0
202305,34001,"atlantic, nj",381000.0,0.03,0.157,746.0,-0.0318,-0.1694,51.0,0.01,0.2704,378.0,-0.055,-0.3077,52.0,1.1667,0.3684,162.0,0.2656,-0.069,666.0,-0.0228,-0.2006,228.0,0.0227,0.1741,1655.0,0.023,0.0345,707206.0,0.032,0.2895,1402.0,-0.0308,-0.1849,0.8927,0.0083,-0.0349,0.0
202305,34007,"camden, nj",299900.0,0.0345,0.101,442.0,0.0196,-0.2809,31.0,-0.0313,0.1273,542.0,0.0344,-0.3275,30.0,-0.1667,-0.3478,118.0,0.0536,-0.3218,808.0,0.0611,-0.2666,185.0,0.0299,0.1036,1569.0,0.0252,0.0167,370404.0,0.0649,0.1606,1252.0,0.0473,-0.2688,1.829,0.0715,0.0358,0.0
202305,34021,"mercer, nj",460975.0,0.0976,0.2392,322.0,-0.0031,-0.3547,32.0,-0.1351,0.0667,360.0,0.1392,-0.2208,18.0,-0.25,-0.3571,56.0,0.1667,-0.4043,644.0,0.141,-0.2152,235.0,0.0041,0.0997,1697.0,0.0116,0.0262,787754.0,0.0406,0.1222,958.0,0.0868,-0.2688,1.9984,0.2523,0.3552,0.0
202305,34039,"union, nj",524500.0,0.0088,0.0882,452.0,-0.0185,-0.3065,27.0,0.1042,0.1778,380.0,-0.1038,-0.3403,12.0,0.0,0.5,56.0,0.0769,-0.4615,546.0,0.102,-0.2077,317.0,0.0248,0.0185,1867.0,-0.0344,0.1203,725748.0,0.015,0.1548,994.0,0.0408,-0.2596,1.2082,0.1321,0.1506,0.0
202305,34029,"ocean, nj",547450.0,0.0349,0.048,1526.0,-0.0081,0.077,39.0,-0.025,0.7333,974.0,-0.0221,-0.287,28.0,0.1667,-0.4615,384.0,0.0909,0.0052,1971.0,0.0574,-0.198,282.0,0.0012,0.0051,1787.0,0.019,-0.025,878330.0,0.0352,0.0252,3462.0,0.0243,-0.1028,1.292,0.0801,-0.4429,0.0
202305,34015,"gloucester, nj",344950.0,0.0162,0.1163,305.0,0.0374,-0.1701,28.0,-0.2727,0.1089,334.0,-0.0176,-0.2924,28.0,0.4,-0.3333,74.0,0.4231,-0.2128,497.0,0.0133,-0.2156,191.0,0.0047,0.1024,1757.0,0.0075,0.0017,405415.0,-0.4655,0.1172,795.0,0.0225,-0.2102,1.6279,-0.0388,-0.0946,0.0
202305,34019,"hunterdon, nj",604825.0,0.0344,0.0543,212.0,0.1099,-0.3333,29.0,-0.0806,0.0,186.0,0.5,-0.2377,2.0,,-0.6667,28.0,0.4,-0.3913,221.0,0.1667,-0.241,246.0,0.0418,0.017,2618.0,0.0135,0.0594,839097.0,0.0118,0.1656,423.0,0.1089,-0.3074,1.0401,0.0506,0.1266,0.0
202305,34031,"passaic, nj",460000.0,0.0223,0.0562,359.0,0.1168,-0.3458,24.0,-0.181,0.0795,304.0,0.1515,-0.392,0.0,-1.0,-1.0,36.0,0.125,-0.5263,259.0,0.0299,-0.3197,281.0,-0.0111,0.0305,1833.0,0.0181,0.1211,528883.0,0.0353,0.1212,610.0,0.0777,-0.3391,0.7211,-0.0609,0.0276,0.0
202304,34005,"burlington, nj",355000.0,0.0146,0.1097,468.0,-0.0439,-0.1186,32.0,-0.0448,0.7778,544.0,0.0794,-0.3366,20.0,-0.1667,-0.6429,128.0,-0.0986,0.4545,931.0,0.0502,-0.2002,206.0,0.0173,0.0822,1798.0,0.0073,0.0286,510135.0,0.0474,0.1562,1396.0,0.0156,-0.1671,1.9893,0.1783,-0.2028,0.0
202304,34019,"hunterdon, nj",584700.0,0.1261,0.0719,191.0,0.067,-0.2846,31.0,-0.1079,0.0333,124.0,-0.0462,-0.4746,0.0,-1.0,-1.0,20.0,0.1111,-0.5455,189.0,0.0678,-0.3,236.0,-0.0302,-0.0002,2583.0,0.1351,0.0705,829305.0,0.0573,0.1757,381.0,0.098,-0.2715,0.9895,0.0007,-0.0217,0.0
202304,34023,"middlesex, nj",467500.0,0.0276,0.0643,842.0,0.0447,-0.1873,30.0,-0.1449,0.2826,712.0,0.1558,-0.2675,12.0,-0.4545,-0.6667,124.0,0.0877,-0.0882,1156.0,0.1618,-0.2252,288.0,0.0104,0.0465,1628.0,0.0188,0.0278,542406.0,0.0162,0.1122,1941.0,0.1038,-0.2158,1.3729,0.1384,-0.0672,0.0
202304,34015,"gloucester, nj",339450.0,0.0446,0.1809,294.0,-0.0954,0.0103,39.0,-0.0941,0.6042,340.0,0.1258,-0.2478,20.0,-0.1667,-0.4444,52.0,-0.2121,-0.1875,490.0,0.0198,-0.1624,190.0,0.0017,0.1235,1744.0,0.039,0.0421,758530.0,0.9842,1.156,777.0,-0.0288,-0.1079,1.6667,0.1882,-0.3436,0.0
202304,34011,"cumberland, nj",269900.0,0.0796,0.3502,180.0,-0.1133,-0.2,48.0,-0.1193,0.4328,144.0,0.3585,-0.1818,8.0,0.0,0.0,36.0,-0.1818,-0.1,201.0,0.1198,-0.2239,170.0,0.0022,0.2005,1500.0,0.0157,0.0204,466801.0,0.0966,0.2302,380.0,0.0174,-0.2276,1.1167,0.2324,-0.0344,0.0
202304,34009,"cape may, nj",899000.0,0.0,0.1344,714.0,-0.0305,0.2396,61.0,-0.0687,0.6053,268.0,-0.036,-0.4071,4.0,-0.3333,-0.8333,132.0,0.082,0.1,522.0,0.0943,-0.284,654.0,0.0189,0.2004,1740.0,0.0081,0.0,1520524.0,0.0043,0.1071,1230.0,0.0241,-0.0604,0.7311,0.0834,-0.5345,0.0
202304,34029,"ocean, nj",529000.0,0.0488,0.0741,1538.0,0.0298,0.2914,40.0,-0.0698,0.7391,996.0,0.0733,-0.212,24.0,0.0,-0.25,352.0,-0.0588,0.4667,1864.0,0.0333,-0.2135,282.0,0.0245,0.0143,1754.0,0.011,-0.032,848486.0,0.0335,0.003,3380.0,0.0344,-0.042,1.212,0.0041,-0.778,0.0
202304,34041,"warren, nj",392250.0,0.0703,0.1225,173.0,-0.0468,-0.099,37.0,-0.1294,0.3962,124.0,0.1481,-0.1622,0.0,-1.0,,28.0,-0.1765,0.4,135.0,0.063,-0.3317,186.0,0.0207,0.0459,2046.0,0.0669,0.0612,505139.0,0.1618,0.0832,309.0,0.0065,-0.2137,0.7803,0.0806,-0.2717,0.0
202304,34013,"essex, nj",499900.0,0.0265,0.1492,633.0,0.0811,-0.1526,30.0,-0.1892,0.25,468.0,0.0884,-0.3276,8.0,-0.4286,-0.3333,64.0,-0.0303,-0.0588,489.0,0.0867,-0.2442,301.0,0.0263,0.0792,1874.0,0.0058,0.0319,814426.0,0.036,0.2387,1100.0,0.087,-0.1941,0.7725,0.0039,-0.0936,0.0
202304,34033,"salem, nj",244750.0,-0.021,0.0667,129.0,0.1217,-0.1224,36.0,-0.3455,0.1803,92.0,0.4375,-0.08,4.0,1.0,-0.5,44.0,0.2941,0.375,119.0,-0.0083,-0.2959,157.0,0.0277,0.0759,1742.0,0.0007,0.1163,293914.0,-0.0649,0.0944,247.0,0.0488,-0.2134,0.9225,-0.121,-0.2272,0.0
202304,34025,"monmouth, nj",799000.0,0.0063,0.096,973.0,0.0291,0.0485,39.0,-0.0127,0.6957,760.0,0.1276,-0.2664,44.0,0.4667,-0.0833,172.0,0.0238,0.2286,1353.0,0.0583,-0.2386,362.0,0.0029,0.0729,2092.0,0.0187,-0.0491,1289747.0,-0.0029,0.0549,2294.0,0.0371,-0.1463,1.3905,0.0384,-0.5243,0.0
202304,34027,"morris, nj",625000.0,-0.0133,0.0434,552.0,0.0667,-0.0995,26.0,-0.2624,0.3684,556.0,0.2579,-0.2102,4.0,0.0,-0.6667,68.0,0.1724,-0.15,597.0,0.1615,-0.2395,300.0,-0.0108,0.0672,2476.0,0.0326,0.1007,920866.0,0.0133,0.0811,1145.0,0.1165,-0.1786,1.0815,0.0883,-0.1991,0.0
202304,34037,"sussex, nj",375000.0,0.0143,0.0748,315.0,0.0518,-0.2005,38.0,-0.2762,0.2258,220.0,0.1458,-0.3293,4.0,1.0,-0.6667,40.0,0.0526,-0.0909,266.0,0.0902,-0.1582,222.0,0.0391,0.0569,1993.0,0.0174,0.15,494368.0,0.0144,0.1314,563.0,0.0514,-0.2059,0.8444,0.0298,0.0424,0.0
202304,34031,"passaic, nj",449950.0,0.0291,0.0587,321.0,-0.0461,-0.3141,29.0,-0.2162,0.3182,264.0,0.0076,-0.3654,4.0,-0.6,-0.5,32.0,-0.1579,-0.2,251.0,0.1057,-0.289,284.0,0.0368,0.0593,1800.0,0.0345,0.125,510857.0,0.0518,0.1225,566.0,0.0244,-0.303,0.7819,0.1073,0.0277,0.0
202304,34039,"union, nj",519900.0,0.0182,0.1302,460.0,0.0862,-0.159,24.0,-0.1504,0.0435,424.0,0.0872,-0.3205,12.0,0.2,-0.4,52.0,0.2381,-0.2778,495.0,0.2283,-0.2143,310.0,0.0156,0.0191,1933.0,-0.0521,0.1932,715013.0,0.0172,0.1857,955.0,0.1625,-0.1893,1.0761,0.1245,-0.0756,0.0
202304,34007,"camden, nj",289900.0,0.0383,0.1596,433.0,-0.0159,-0.1937,32.0,-0.1351,0.2308,524.0,0.0438,-0.3177,36.0,0.5,-0.4706,112.0,-0.1111,0.0,761.0,-0.0059,-0.3126,180.0,0.0136,0.0848,1530.0,0.0141,0.02,347816.0,0.0336,0.0981,1195.0,-0.0075,-0.2605,1.7575,0.0177,-0.3039,0.0
